Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
20:09:2026,00:15,C,mm,km/h,mm,16,16,16,0.00,0.00,577.9,---,22,54,81,0.0,4.8,S,SW,---,---,---,---
20:09:2026,00:30,C,mm,km/h,mm,16,16,16,0.00,0.00,577.9,---,22,54,81,0.0,3.2,SW,SW,---,---,---,---
20:09:2026,00:45,C,mm,km/h,mm,15,16,15,0.00,0.00,577.7,---,22,54,82,0.0,0.0,---,---,---,---,---,---
20:09:2026,01:00,C,mm,km/h,mm,15,15,15,0.00,0.00,577.7,---,22,54,83,0.0,0.0,---,---,---,---,---,---
20:09:2026,01:15,C,mm,km/h,mm,15,15,15,0.00,0.00,577.6,---,22,54,86,0.0,0.0,---,---,---,---,---,---
20:09:2026,01:30,C,mm,km/h,mm,14,15,14,0.00,0.00,577.6,---,22,54,86,0.0,0.0,---,---,---,---,---,---
20:09:2026,01:45,C,mm,km/h,mm,14,14,14,0.00,0.00,577.6,---,21,54,89,0.0,0.0,---,---,---,---,---,---
20:09:2026,02:00,C,mm,km/h,mm,13,14,13,0.00,0.00,577.5,---,21,54,89,0.0,0.0,---,---,---,---,---,---
20:09:2026,02:15,C,mm,km/h,mm,13,13,13,0.00,0.00,577.3,---,21,54,89,0.0,0.0,---,---,---,---,---,---
20:09:2026,02:30,C,mm,km/h,mm,14,14,13,0.00,0.00,577.3,---,21,54,89,0.0,0.0,---,---,---,---,---,---
20:09:2026,02:45,C,mm,km/h,mm,14,14,14,0.00,0.00,577.3,---,21,54,89,0.0,0.0,---,---,---,---,---,---
20:09:2026,03:00,C,mm,km/h,mm,14,14,14,0.00,0.00,577.3,---,21,54,89,0.0,0.0,---,---,---,---,---,---
20:09:2026,03:15,C,mm,km/h,mm,14,14,14,0.00,0.00,577.3,---,21,54,89,0.0,0.0,---,---,---,---,---,---
20:09:2026,03:30,C,mm,km/h,mm,14,14,14,0.00,0.00,577.4,---,21,54,89,0.0,0.0,---,---,---,---,---,---
20:09:2026,03:45,C,mm,km/h,mm,13,14,13,0.00,0.00,577.4,---,21,54,90,0.0,0.0,---,---,---,---,---,---
20:09:2026,04:00,C,mm,km/h,mm,13,13,13,0.00,0.00,577.6,---,21,54,90,0.0,0.0,---,---,---,---,---,---
20:09:2026,04:15,C,mm,km/h,mm,13,13,13,0.00,0.00,577.7,---,21,54,90,0.0,0.0,---,---,---,---,---,---
20:09:2026,04:30,C,mm,km/h,mm,13,13,13,0.00,0.00,577.6,---,21,54,91,0.0,0.0,---,---,---,---,---,---
20:09:2026,04:45,C,mm,km/h,mm,13,13,13,0.00,0.00,577.7,---,21,55,91,0.0,0.0,---,---,---,---,---,---
20:09:2026,05:00,C,mm,km/h,mm,13,13,13,0.00,0.00,577.7,---,21,55,91,0.0,0.0,---,---,---,---,---,---
20:09:2026,05:15,C,mm,km/h,mm,12,13,12,0.00,0.00,577.9,---,21,55,91,0.0,0.0,---,---,---,---,---,---
20:09:2026,05:30,C,mm,km/h,mm,12,12,12,0.00,0.00,577.9,---,21,55,92,0.0,0.0,---,---,---,---,---,---
20:09:2026,05:45,C,mm,km/h,mm,12,12,12,0.00,0.00,578.1,---,21,55,92,0.0,0.0,---,---,---,---,---,---
20:09:2026,06:00,C,mm,km/h,mm,12,12,12,0.00,0.00,578.1,---,21,55,93,0.0,0.0,---,---,---,---,---,---
20:09:2026,06:15,C,mm,km/h,mm,13,13,12,0.00,0.00,578.1,---,21,55,93,0.0,0.0,---,---,---,---,---,---
20:09:2026,06:30,C,mm,km/h,mm,14,14,13,0.00,0.00,578.1,---,21,55,93,0.0,0.0,---,---,---,---,---,---
20:09:2026,06:45,C,mm,km/h,mm,14,14,14,0.00,0.00,578.1,---,21,55,92,0.0,0.0,---,---,---,---,---,---
20:09:2026,07:00,C,mm,km/h,mm,15,15,14,0.00,0.00,578.3,---,21,55,89,0.0,0.0,---,---,---,---,---,---
20:09:2026,07:15,C,mm,km/h,mm,16,16,15,0.00,0.00,578.4,---,21,55,84,0.0,0.0,---,---,---,---,---,---
20:09:2026,07:30,C,mm,km/h,mm,18,18,16,0.00,0.00,578.4,---,21,55,79,0.0,0.0,---,---,---,---,---,---
20:09:2026,07:45,C,mm,km/h,mm,18,18,18,0.00,0.00,578.4,---,21,55,77,0.0,3.2,ENE,ENE,---,---,---,---
20:09:2026,08:00,C,mm,km/h,mm,18,18,18,0.00,0.00,578.4,---,21,55,75,0.0,1.6,ENE,ENE,---,---,---,---
20:09:2026,08:15,C,mm,km/h,mm,20,20,18,0.00,0.00,578.4,---,21,55,71,0.0,4.8,N,NNW,---,---,---,---
20:09:2026,08:30,C,mm,km/h,mm,22,22,20,0.00,0.00,578.4,---,21,55,65,0.0,4.8,NNW,NNW,---,---,---,---
20:09:2026,08:45,C,mm,km/h,mm,22,22,22,0.00,0.00,578.4,---,21,55,64,0.0,3.2,NNE,NNE,---,---,---,---
20:09:2026,09:00,C,mm,km/h,mm,23,23,22,0.00,0.00,578.4,---,21,55,63,0.0,3.2,S,S,---,---,---,---
