Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
05:09:2026,00:15,C,mm,km/h,mm,17,18,17,0.00,0.00,577.6,---,22,50,71,0.0,1.6,NNW,NNW,---,---,---,---
05:09:2026,00:30,C,mm,km/h,mm,17,18,17,0.00,0.00,577.5,---,22,50,72,0.0,4.8,WSW,NNE,---,---,---,---
05:09:2026,00:45,C,mm,km/h,mm,17,17,17,0.00,0.00,577.5,---,22,50,71,0.0,1.6,N,W,---,---,---,---
05:09:2026,01:00,C,mm,km/h,mm,17,17,17,0.00,0.00,577.3,---,22,50,72,0.0,1.6,N,NNW,---,---,---,---
05:09:2026,01:15,C,mm,km/h,mm,17,17,17,0.00,0.00,577.2,---,22,50,72,0.0,0.0,---,---,---,---,---,---
05:09:2026,01:30,C,mm,km/h,mm,17,17,17,0.00,0.00,577.1,---,22,50,75,0.0,0.0,---,---,---,---,---,---
05:09:2026,01:45,C,mm,km/h,mm,16,17,16,0.00,0.00,577.2,---,22,50,76,0.0,0.0,---,---,---,---,---,---
05:09:2026,02:00,C,mm,km/h,mm,16,16,16,0.00,0.00,577.1,---,22,50,78,0.0,0.0,---,---,---,---,---,---
05:09:2026,02:15,C,mm,km/h,mm,16,16,16,0.00,0.00,576.9,---,22,51,81,0.0,0.0,---,---,---,---,---,---
05:09:2026,02:30,C,mm,km/h,mm,16,16,16,0.00,0.00,576.9,---,22,51,82,0.0,0.0,---,---,---,---,---,---
05:09:2026,02:45,C,mm,km/h,mm,16,16,16,0.00,0.00,576.8,---,22,51,83,0.0,0.0,---,---,---,---,---,---
05:09:2026,03:00,C,mm,km/h,mm,16,16,16,0.00,0.00,576.7,---,22,51,83,0.0,0.0,---,---,---,---,---,---
05:09:2026,03:15,C,mm,km/h,mm,16,16,16,0.00,0.00,576.5,---,22,52,84,0.0,0.0,---,---,---,---,---,---
05:09:2026,03:30,C,mm,km/h,mm,16,16,16,0.00,0.00,576.5,---,22,52,84,0.0,0.0,---,---,---,---,---,---
