Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
10:09:2026,00:15,C,mm,km/h,mm,15,15,15,0.00,0.00,580.4,---,22,55,87,0.0,3.2,SW,SW,---,---,---,---
10:09:2026,00:30,C,mm,km/h,mm,15,15,15,0.00,0.00,580.3,---,22,55,87,0.0,1.6,SSW,SSW,---,---,---,---
10:09:2026,00:45,C,mm,km/h,mm,15,15,15,0.00,0.00,580.2,---,22,55,88,0.0,0.0,---,---,---,---,---,---
10:09:2026,01:00,C,mm,km/h,mm,14,15,14,0.00,0.00,580.2,---,22,55,89,0.0,0.0,---,---,---,---,---,---
10:09:2026,01:15,C,mm,km/h,mm,14,14,14,0.00,0.00,580.0,---,22,55,90,0.0,0.0,---,---,---,---,---,---
10:09:2026,01:30,C,mm,km/h,mm,14,14,14,0.00,0.00,579.8,---,22,55,90,0.0,0.0,---,---,---,---,---,---
10:09:2026,01:45,C,mm,km/h,mm,14,14,14,0.00,0.00,579.7,---,22,55,90,0.0,0.0,---,---,---,---,---,---
10:09:2026,02:00,C,mm,km/h,mm,14,14,14,0.00,0.00,579.7,---,21,55,90,0.0,0.0,---,---,---,---,---,---
10:09:2026,02:15,C,mm,km/h,mm,14,14,14,0.00,0.00,579.7,---,21,55,90,0.0,0.0,---,---,---,---,---,---
10:09:2026,02:30,C,mm,km/h,mm,13,14,13,0.00,0.00,579.7,---,21,56,90,0.0,0.0,---,---,---,---,---,---
10:09:2026,02:45,C,mm,km/h,mm,13,13,13,0.00,0.00,579.6,---,21,56,91,0.0,0.0,---,---,---,---,---,---
10:09:2026,03:00,C,mm,km/h,mm,13,13,13,0.00,0.00,579.5,---,21,56,92,0.0,0.0,---,---,---,---,---,---
10:09:2026,03:15,C,mm,km/h,mm,13,13,13,0.00,0.00,579.5,---,21,56,92,0.0,0.0,---,---,---,---,---,---
10:09:2026,03:30,C,mm,km/h,mm,13,13,13,0.00,0.00,579.4,---,21,56,92,0.0,0.0,---,---,---,---,---,---
10:09:2026,03:45,C,mm,km/h,mm,13,13,13,0.00,0.00,579.4,---,21,56,92,0.0,0.0,---,---,---,---,---,---
10:09:2026,04:00,C,mm,km/h,mm,13,13,13,0.00,0.00,579.5,---,21,56,92,0.0,0.0,---,---,---,---,---,---
10:09:2026,04:15,C,mm,km/h,mm,13,13,13,0.00,0.00,579.5,---,21,56,92,0.0,0.0,---,---,---,---,---,---
10:09:2026,04:30,C,mm,km/h,mm,13,13,13,0.00,0.00,579.6,---,21,56,92,0.0,0.0,---,---,---,---,---,---
10:09:2026,04:45,C,mm,km/h,mm,13,13,13,0.00,0.00,579.6,---,21,56,93,0.0,0.0,---,---,---,---,---,---
10:09:2026,05:00,C,mm,km/h,mm,13,13,13,0.00,0.00,579.6,---,21,56,93,0.0,0.0,---,---,---,---,---,---
10:09:2026,05:15,C,mm,km/h,mm,13,13,13,0.00,0.00,579.6,---,21,56,92,0.0,0.0,---,---,---,---,---,---
10:09:2026,05:30,C,mm,km/h,mm,14,14,13,0.00,0.00,579.6,---,21,56,91,0.0,0.0,---,---,---,---,---,---
10:09:2026,05:45,C,mm,km/h,mm,14,14,14,0.00,0.00,579.7,---,21,56,90,0.0,0.0,---,---,---,---,---,---
10:09:2026,06:00,C,mm,km/h,mm,14,14,13,0.00,0.00,579.7,---,21,56,91,0.0,0.0,---,---,---,---,---,---
10:09:2026,06:15,C,mm,km/h,mm,14,14,14,0.00,0.00,579.8,---,21,56,90,0.0,0.0,---,---,---,---,---,---
10:09:2026,06:30,C,mm,km/h,mm,13,14,13,0.00,0.00,580.0,---,21,56,90,0.0,0.0,---,---,---,---,---,---
10:09:2026,06:45,C,mm,km/h,mm,13,13,13,0.00,0.00,580.2,---,21,56,90,0.0,0.0,---,---,---,---,---,---
10:09:2026,07:00,C,mm,km/h,mm,14,14,13,0.00,0.00,580.1,---,21,56,90,0.0,3.2,W,W,---,---,---,---
10:09:2026,07:15,C,mm,km/h,mm,14,14,14,0.00,0.00,580.2,---,21,56,89,0.0,3.2,W,W,---,---,---,---
10:09:2026,07:30,C,mm,km/h,mm,14,14,14,0.00,0.00,580.1,---,21,56,90,0.0,0.0,---,---,---,---,---,---
10:09:2026,07:45,C,mm,km/h,mm,15,15,14,0.00,0.00,580.2,---,21,56,88,0.0,1.6,WNW,WNW,---,---,---,---
10:09:2026,08:00,C,mm,km/h,mm,15,15,15,0.00,0.00,580.4,---,21,56,86,0.0,0.0,---,---,---,---,---,---
10:09:2026,08:15,C,mm,km/h,mm,16,16,15,0.00,0.00,580.4,---,21,56,84,0.0,0.0,---,---,---,---,---,---
10:09:2026,08:30,C,mm,km/h,mm,17,17,16,0.00,0.00,580.4,---,21,56,80,0.0,3.2,S,WSW,---,---,---,---
10:09:2026,08:45,C,mm,km/h,mm,18,18,17,0.00,0.00,580.4,---,22,57,76,0.0,1.6,SW,NE,---,---,---,---
10:09:2026,09:00,C,mm,km/h,mm,18,18,18,0.00,0.00,580.4,---,22,57,76,0.0,4.8,SSE,E,---,---,---,---
10:09:2026,09:15,C,mm,km/h,mm,18,18,18,0.00,0.00,580.4,---,22,56,74,0.0,0.0,---,---,---,---,---,---
