Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
27:08:2026,00:15,C,mm,km/h,mm,16,16,16,0.00,0.00,579.4,---,22,51,75,0.0,4.8,WSW,SW,---,---,---,---
27:08:2026,00:30,C,mm,km/h,mm,16,16,16,0.00,0.00,579.2,---,22,51,76,0.0,4.8,SW,SW,---,---,---,---
27:08:2026,00:45,C,mm,km/h,mm,16,16,16,0.00,0.00,579.1,---,22,51,78,0.0,4.8,WSW,WSW,---,---,---,---
27:08:2026,01:00,C,mm,km/h,mm,15,16,15,0.00,0.00,579.0,---,22,51,78,0.0,3.2,S,SW,---,---,---,---
27:08:2026,01:15,C,mm,km/h,mm,15,15,15,0.00,0.00,578.9,---,22,51,79,0.0,4.8,SSW,W,---,---,---,---
27:08:2026,01:30,C,mm,km/h,mm,15,15,15,0.00,0.00,578.7,---,22,51,80,0.0,3.2,SSW,W,---,---,---,---
27:08:2026,01:45,C,mm,km/h,mm,15,15,15,0.00,0.00,578.7,---,22,52,81,0.0,3.2,W,SW,---,---,---,---
27:08:2026,02:00,C,mm,km/h,mm,15,15,15,0.00,0.00,578.5,---,21,52,82,0.0,1.6,SW,SW,---,---,---,---
27:08:2026,02:15,C,mm,km/h,mm,14,15,14,0.00,0.00,578.5,---,21,52,83,0.0,0.0,---,---,---,---,---,---
27:08:2026,02:30,C,mm,km/h,mm,14,14,14,0.00,0.00,578.4,---,21,52,83,0.0,0.0,---,---,---,---,---,---
27:08:2026,02:45,C,mm,km/h,mm,13,14,13,0.00,0.00,578.4,---,21,52,85,0.0,0.0,---,---,---,---,---,---
27:08:2026,03:00,C,mm,km/h,mm,13,13,13,0.00,0.00,578.4,---,21,52,87,0.0,0.0,---,---,---,---,---,---
27:08:2026,03:15,C,mm,km/h,mm,13,13,13,0.00,0.00,578.3,---,21,52,88,0.0,0.0,---,---,---,---,---,---
27:08:2026,03:30,C,mm,km/h,mm,13,13,13,0.00,0.00,578.3,---,21,52,87,0.0,0.0,---,---,---,---,---,---
27:08:2026,03:45,C,mm,km/h,mm,12,13,12,0.00,0.00,578.2,---,21,52,88,0.0,0.0,---,---,---,---,---,---
27:08:2026,04:00,C,mm,km/h,mm,12,12,12,0.00,0.00,578.2,---,21,53,89,0.0,0.0,---,---,---,---,---,---
27:08:2026,04:15,C,mm,km/h,mm,12,12,12,0.00,0.00,578.2,---,21,53,90,0.0,0.0,---,---,---,---,---,---
27:08:2026,04:30,C,mm,km/h,mm,12,12,12,0.00,0.00,578.2,---,21,53,91,0.0,0.0,---,---,---,---,---,---
27:08:2026,04:45,C,mm,km/h,mm,12,12,12,0.00,0.00,578.2,---,21,53,91,0.0,0.0,---,---,---,---,---,---
27:08:2026,05:00,C,mm,km/h,mm,12,12,12,0.00,0.00,578.3,---,21,53,92,0.0,0.0,---,---,---,---,---,---
27:08:2026,05:15,C,mm,km/h,mm,12,12,12,0.00,0.00,578.4,---,21,53,92,0.0,0.0,---,---,---,---,---,---
27:08:2026,05:30,C,mm,km/h,mm,12,12,12,0.00,0.00,578.3,---,21,53,92,0.0,0.0,---,---,---,---,---,---
27:08:2026,05:45,C,mm,km/h,mm,12,12,12,0.00,0.00,578.4,---,21,53,91,0.0,0.0,---,---,---,---,---,---
27:08:2026,06:00,C,mm,km/h,mm,13,13,12,0.00,0.00,578.3,---,21,53,90,0.0,0.0,---,---,---,---,---,---
27:08:2026,06:15,C,mm,km/h,mm,13,13,13,0.00,0.00,578.5,---,21,53,90,0.0,0.0,---,---,---,---,---,---
