Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
29:08:2026,00:15,C,mm,km/h,mm,14,14,14,0.00,0.00,580.0,---,22,55,93,0.0,0.0,---,---,---,---,---,---
29:08:2026,00:30,C,mm,km/h,mm,14,14,14,0.00,0.00,580.0,---,22,55,93,0.0,0.0,---,---,---,---,---,---
29:08:2026,00:45,C,mm,km/h,mm,14,14,14,0.00,0.00,579.8,---,22,55,94,0.0,0.0,---,---,---,---,---,---
29:08:2026,01:00,C,mm,km/h,mm,14,14,14,0.00,0.00,579.6,---,22,55,94,0.0,0.0,---,---,---,---,---,---
29:08:2026,01:15,C,mm,km/h,mm,14,14,14,0.00,0.00,579.6,---,22,55,93,0.0,0.0,---,---,---,---,---,---
29:08:2026,01:30,C,mm,km/h,mm,14,14,14,0.00,0.00,579.5,---,22,56,94,0.0,0.0,---,---,---,---,---,---
29:08:2026,01:45,C,mm,km/h,mm,14,14,14,0.00,0.00,579.3,---,22,56,94,0.0,0.0,---,---,---,---,---,---
29:08:2026,02:00,C,mm,km/h,mm,14,14,14,0.00,0.00,579.4,---,22,56,94,0.0,0.0,---,---,---,---,---,---
29:08:2026,02:15,C,mm,km/h,mm,14,14,14,0.00,0.00,579.2,---,22,56,94,0.0,0.0,---,---,---,---,---,---
29:08:2026,02:30,C,mm,km/h,mm,14,14,14,0.00,0.00,579.0,---,22,56,94,0.0,0.0,---,---,---,---,---,---
29:08:2026,02:45,C,mm,km/h,mm,14,14,14,0.00,0.00,578.9,---,22,56,94,0.0,0.0,---,---,---,---,---,---
29:08:2026,03:00,C,mm,km/h,mm,13,14,13,0.00,0.00,578.7,---,21,56,94,0.0,0.0,---,---,---,---,---,---
29:08:2026,03:15,C,mm,km/h,mm,13,13,13,0.00,0.00,578.6,---,21,56,94,0.0,0.0,---,---,---,---,---,---
29:08:2026,03:30,C,mm,km/h,mm,14,14,13,0.00,0.00,578.6,---,21,56,94,0.0,0.0,---,---,---,---,---,---
29:08:2026,03:45,C,mm,km/h,mm,13,13,13,0.00,0.00,578.6,---,21,56,94,0.0,0.0,---,---,---,---,---,---
29:08:2026,04:00,C,mm,km/h,mm,13,13,13,0.00,0.00,578.7,---,21,56,95,0.0,0.0,---,---,---,---,---,---
29:08:2026,04:15,C,mm,km/h,mm,13,13,13,0.00,0.00,578.6,---,21,57,94,0.0,0.0,---,---,---,---,---,---
29:08:2026,04:30,C,mm,km/h,mm,13,13,13,0.00,0.00,578.7,---,21,57,95,0.0,0.0,---,---,---,---,---,---
29:08:2026,04:45,C,mm,km/h,mm,13,13,13,0.00,0.00,578.7,---,21,57,95,0.0,0.0,---,---,---,---,---,---
29:08:2026,05:00,C,mm,km/h,mm,13,13,13,0.00,0.00,578.8,---,21,57,94,0.0,0.0,---,---,---,---,---,---
