Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
05:08:2026,00:15,C,mm,km/h,mm,13,13,13,0.00,0.00,577.7,---,22,56,92,0.0,0.0,---,---,---,---,---,---
05:08:2026,00:30,C,mm,km/h,mm,13,13,13,0.00,0.00,577.8,---,22,56,91,0.0,0.0,---,---,---,---,---,---
05:08:2026,00:45,C,mm,km/h,mm,14,14,13,0.00,0.00,577.8,---,21,56,91,0.0,0.0,---,---,---,---,---,---
05:08:2026,01:00,C,mm,km/h,mm,13,14,13,0.00,0.00,577.9,---,21,56,90,0.0,0.0,---,---,---,---,---,---
05:08:2026,01:15,C,mm,km/h,mm,13,13,13,0.00,0.00,578.1,---,21,56,91,0.0,0.0,---,---,---,---,---,---
05:08:2026,01:30,C,mm,km/h,mm,13,13,13,0.00,0.00,578.1,---,21,56,92,0.0,0.0,---,---,---,---,---,---
05:08:2026,01:45,C,mm,km/h,mm,12,13,12,0.00,0.00,578.0,---,21,56,92,0.0,0.0,---,---,---,---,---,---
05:08:2026,02:00,C,mm,km/h,mm,12,12,12,0.00,0.00,578.0,---,21,56,92,0.0,0.0,---,---,---,---,---,---
05:08:2026,02:15,C,mm,km/h,mm,12,12,12,0.00,0.00,578.1,---,21,56,93,0.0,0.0,---,---,---,---,---,---
05:08:2026,02:30,C,mm,km/h,mm,12,12,12,0.00,0.00,578.0,---,21,56,93,0.0,0.0,---,---,---,---,---,---
05:08:2026,02:45,C,mm,km/h,mm,12,12,12,0.00,0.00,578.1,---,21,56,93,0.0,0.0,---,---,---,---,---,---
05:08:2026,03:00,C,mm,km/h,mm,12,12,12,0.00,0.00,578.1,---,21,56,94,0.0,0.0,---,---,---,---,---,---
05:08:2026,03:15,C,mm,km/h,mm,12,12,12,0.00,0.00,578.1,---,21,56,93,0.0,0.0,---,---,---,---,---,---
05:08:2026,03:30,C,mm,km/h,mm,12,12,12,0.00,0.00,578.0,---,21,56,94,0.0,0.0,---,---,---,---,---,---
05:08:2026,03:45,C,mm,km/h,mm,12,12,12,0.00,0.00,578.1,---,21,56,94,0.0,0.0,---,---,---,---,---,---
05:08:2026,04:00,C,mm,km/h,mm,12,12,12,0.00,0.00,578.2,---,21,55,93,0.0,0.0,---,---,---,---,---,---
05:08:2026,04:15,C,mm,km/h,mm,12,12,12,0.00,0.00,578.4,---,21,55,94,0.0,0.0,---,---,---,---,---,---
