Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
25:08:2026,00:15,C,mm,km/h,mm,15,15,15,0.00,0.00,579.8,---,21,58,89,0.0,6.4,NNE,SW,---,---,---,---
25:08:2026,00:30,C,mm,km/h,mm,15,15,15,0.00,0.00,579.7,---,21,58,90,0.0,3.2,SW,SW,---,---,---,---
25:08:2026,00:45,C,mm,km/h,mm,15,15,15,0.00,0.00,579.5,---,21,58,90,0.0,1.6,SW,WSW,---,---,---,---
25:08:2026,01:00,C,mm,km/h,mm,15,15,15,0.00,0.00,579.4,---,21,58,90,0.0,0.0,---,---,---,---,---,---
25:08:2026,01:15,C,mm,km/h,mm,15,15,15,0.00,0.00,579.3,---,21,58,91,0.0,1.6,SW,SW,---,---,---,---
25:08:2026,01:30,C,mm,km/h,mm,15,15,15,0.20,0.00,579.2,---,21,58,91,0.0,1.6,NW,NW,---,---,---,---
25:08:2026,01:45,C,mm,km/h,mm,15,15,15,0.00,0.00,579.2,---,21,58,91,0.0,1.6,N,N,---,---,---,---
25:08:2026,02:00,C,mm,km/h,mm,15,15,15,0.00,0.00,579.2,---,21,58,91,0.0,0.0,---,---,---,---,---,---
25:08:2026,02:15,C,mm,km/h,mm,15,15,15,0.00,0.00,579.2,---,21,59,91,0.0,0.0,---,---,---,---,---,---
25:08:2026,02:30,C,mm,km/h,mm,15,15,14,0.00,0.00,579.1,---,21,59,91,0.0,1.6,NW,NW,---,---,---,---
25:08:2026,02:45,C,mm,km/h,mm,14,15,14,0.00,0.00,579.1,---,21,59,91,0.0,0.0,---,---,---,---,---,---
25:08:2026,03:00,C,mm,km/h,mm,14,15,14,0.00,0.00,579.0,---,21,59,92,0.0,0.0,---,---,---,---,---,---
25:08:2026,03:15,C,mm,km/h,mm,14,15,14,0.20,0.00,579.0,---,21,59,92,0.0,0.0,---,---,---,---,---,---
25:08:2026,03:30,C,mm,km/h,mm,14,15,14,0.20,1.20,579.0,---,21,59,92,0.0,0.0,---,---,---,---,---,---
