Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
08:08:2026,00:15,C,mm,km/h,mm,14,14,14,0.00,0.00,578.9,---,21,58,90,0.0,0.0,---,---,---,---,---,---
08:08:2026,00:30,C,mm,km/h,mm,14,14,14,0.00,0.00,578.8,---,21,58,90,0.0,0.0,---,---,---,---,---,---
08:08:2026,00:45,C,mm,km/h,mm,14,14,14,0.00,0.00,578.6,---,21,58,90,0.0,0.0,---,---,---,---,---,---
08:08:2026,01:00,C,mm,km/h,mm,14,14,14,0.00,0.00,578.5,---,21,58,90,0.0,0.0,---,---,---,---,---,---
08:08:2026,01:15,C,mm,km/h,mm,14,14,14,0.00,0.00,578.5,---,21,58,90,0.0,0.0,---,---,---,---,---,---
08:08:2026,01:30,C,mm,km/h,mm,13,14,13,0.00,0.00,578.3,---,21,57,90,0.0,0.0,---,---,---,---,---,---
08:08:2026,01:45,C,mm,km/h,mm,13,13,13,0.00,0.00,578.5,---,21,57,90,0.0,0.0,---,---,---,---,---,---
08:08:2026,02:00,C,mm,km/h,mm,13,13,13,0.00,0.00,578.6,---,21,57,91,0.0,0.0,---,---,---,---,---,---
08:08:2026,02:15,C,mm,km/h,mm,13,13,13,0.00,0.00,578.4,---,21,57,91,0.0,0.0,---,---,---,---,---,---
08:08:2026,02:30,C,mm,km/h,mm,13,13,13,0.00,0.00,578.4,---,21,57,90,0.0,0.0,---,---,---,---,---,---
08:08:2026,02:45,C,mm,km/h,mm,13,13,13,0.00,0.00,578.4,---,21,57,90,0.0,0.0,---,---,---,---,---,---
08:08:2026,03:00,C,mm,km/h,mm,12,13,12,0.00,0.00,578.4,---,21,57,91,0.0,0.0,---,---,---,---,---,---
08:08:2026,03:15,C,mm,km/h,mm,13,13,12,0.00,0.00,578.4,---,21,57,92,0.0,0.0,---,---,---,---,---,---
08:08:2026,03:30,C,mm,km/h,mm,13,13,12,0.00,0.00,578.4,---,21,57,92,0.0,0.0,---,---,---,---,---,---
08:08:2026,03:45,C,mm,km/h,mm,13,13,13,0.00,0.00,578.5,---,21,57,92,0.0,0.0,---,---,---,---,---,---
08:08:2026,04:00,C,mm,km/h,mm,13,13,13,0.00,0.00,578.6,---,20,57,93,0.0,0.0,---,---,---,---,---,---
08:08:2026,04:15,C,mm,km/h,mm,13,13,13,0.00,0.00,578.7,---,20,57,93,0.0,0.0,---,---,---,---,---,---
08:08:2026,04:30,C,mm,km/h,mm,13,13,13,0.00,0.00,578.9,---,20,57,93,0.0,0.0,---,---,---,---,---,---
08:08:2026,04:45,C,mm,km/h,mm,14,14,13,0.00,0.00,579.1,---,20,57,89,0.0,3.2,SW,SW,---,---,---,---
08:08:2026,05:00,C,mm,km/h,mm,14,14,14,0.00,0.00,579.2,---,20,57,88,0.0,4.8,WSW,WSW,---,---,---,---
08:08:2026,05:15,C,mm,km/h,mm,14,14,14,0.00,0.00,579.2,---,20,57,88,0.0,0.0,---,---,---,---,---,---
08:08:2026,05:30,C,mm,km/h,mm,14,14,14,0.00,0.00,579.3,---,20,57,87,0.0,0.0,---,---,---,---,---,---
08:08:2026,05:45,C,mm,km/h,mm,14,14,14,0.00,0.00,579.5,---,20,57,86,0.0,0.0,---,---,---,---,---,---
08:08:2026,06:00,C,mm,km/h,mm,15,15,14,0.00,0.00,579.7,---,20,57,84,0.0,0.0,---,---,---,---,---,---
08:08:2026,06:15,C,mm,km/h,mm,15,15,15,0.00,0.00,579.8,---,20,57,82,0.0,1.6,ENE,SW,---,---,---,---
08:08:2026,06:30,C,mm,km/h,mm,15,15,15,0.00,0.00,579.7,---,20,57,82,0.0,1.6,S,SSW,---,---,---,---
08:08:2026,06:45,C,mm,km/h,mm,16,16,15,0.00,0.00,579.8,---,20,57,80,0.0,3.2,WSW,W,---,---,---,---
08:08:2026,07:00,C,mm,km/h,mm,16,16,16,0.00,0.00,580.0,---,20,56,79,0.0,3.2,NE,WSW,---,---,---,---
08:08:2026,07:15,C,mm,km/h,mm,17,17,16,0.00,0.00,580.0,---,20,56,78,0.0,4.8,WNW,WNW,---,---,---,---
08:08:2026,07:30,C,mm,km/h,mm,18,18,17,0.00,0.00,580.0,---,20,56,73,0.0,6.4,SW,SW,---,---,---,---
08:08:2026,07:45,C,mm,km/h,mm,18,18,17,0.00,0.00,579.9,---,20,56,72,1.6,9.7,WSW,W,---,---,---,---
08:08:2026,08:00,C,mm,km/h,mm,19,19,18,0.00,0.00,579.9,---,20,56,68,0.0,6.4,WNW,W,---,---,---,---
