Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
01:08:2026,00:15,C,mm,km/h,mm,13,13,13,0.00,0.00,580.3,---,21,58,92,0.0,0.0,---,---,---,---,---,---
01:08:2026,00:30,C,mm,km/h,mm,13,13,13,0.00,0.00,580.2,---,21,57,92,0.0,0.0,---,---,---,---,---,---
01:08:2026,00:45,C,mm,km/h,mm,12,13,12,0.00,0.00,580.1,---,21,57,93,0.0,0.0,---,---,---,---,---,---
01:08:2026,01:00,C,mm,km/h,mm,12,12,12,0.00,0.00,579.9,---,21,57,93,0.0,0.0,---,---,---,---,---,---
01:08:2026,01:15,C,mm,km/h,mm,13,13,12,0.00,0.00,579.7,---,21,57,93,0.0,0.0,---,---,---,---,---,---
01:08:2026,01:30,C,mm,km/h,mm,13,13,12,0.00,0.00,579.5,---,21,57,93,0.0,0.0,---,---,---,---,---,---
01:08:2026,01:45,C,mm,km/h,mm,12,13,12,0.00,0.00,579.4,---,21,57,93,0.0,0.0,---,---,---,---,---,---
01:08:2026,02:00,C,mm,km/h,mm,12,12,12,0.00,0.00,579.2,---,21,57,93,0.0,0.0,---,---,---,---,---,---
01:08:2026,02:15,C,mm,km/h,mm,11,12,11,0.00,0.00,579.0,---,21,57,93,0.0,0.0,---,---,---,---,---,---
01:08:2026,02:30,C,mm,km/h,mm,11,11,11,0.00,0.00,578.9,---,21,57,93,0.0,0.0,---,---,---,---,---,---
01:08:2026,02:45,C,mm,km/h,mm,11,11,11,0.00,0.00,578.9,---,21,57,94,0.0,0.0,---,---,---,---,---,---
01:08:2026,03:00,C,mm,km/h,mm,11,11,11,0.00,0.00,578.8,---,21,57,94,0.0,0.0,---,---,---,---,---,---
01:08:2026,03:15,C,mm,km/h,mm,11,11,11,0.00,0.00,578.7,---,21,56,94,0.0,0.0,---,---,---,---,---,---
01:08:2026,03:30,C,mm,km/h,mm,11,11,11,0.00,0.00,578.7,---,21,56,94,0.0,0.0,---,---,---,---,---,---
01:08:2026,03:45,C,mm,km/h,mm,11,11,11,0.00,0.00,578.5,---,21,56,94,0.0,0.0,---,---,---,---,---,---
01:08:2026,04:00,C,mm,km/h,mm,11,11,11,0.00,0.00,578.4,---,21,56,95,0.0,0.0,---,---,---,---,---,---
01:08:2026,04:15,C,mm,km/h,mm,11,11,11,0.00,0.00,578.4,---,21,56,94,0.0,0.0,---,---,---,---,---,---
01:08:2026,04:30,C,mm,km/h,mm,11,11,11,0.00,0.00,578.6,---,21,56,94,0.0,0.0,---,---,---,---,---,---
01:08:2026,04:45,C,mm,km/h,mm,11,11,11,0.00,0.00,578.6,---,21,56,95,0.0,0.0,---,---,---,---,---,---
