Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
06:08:2026,00:15,C,mm,km/h,mm,16,16,16,0.00,0.00,578.8,---,21,53,77,1.6,4.8,WNW,W,---,---,---,---
06:08:2026,00:30,C,mm,km/h,mm,16,16,16,0.00,0.00,578.9,---,21,53,74,0.0,6.4,S,WSW,---,---,---,---
06:08:2026,00:45,C,mm,km/h,mm,16,16,16,0.00,0.00,578.7,---,21,53,74,1.6,9.7,WSW,WSW,---,---,---,---
06:08:2026,01:00,C,mm,km/h,mm,16,16,16,0.00,0.00,578.8,---,21,52,75,1.6,9.7,WNW,WSW,---,---,---,---
06:08:2026,01:15,C,mm,km/h,mm,16,16,16,0.00,0.00,578.5,---,21,52,75,1.6,8.0,W,WSW,---,---,---,---
06:08:2026,01:30,C,mm,km/h,mm,16,16,16,0.00,0.00,578.5,---,21,52,77,1.6,6.4,W,SW,---,---,---,---
06:08:2026,01:45,C,mm,km/h,mm,16,16,16,0.00,0.00,578.6,---,21,52,78,0.0,3.2,W,SSW,---,---,---,---
06:08:2026,02:00,C,mm,km/h,mm,15,16,15,0.00,0.00,578.6,---,21,52,78,0.0,4.8,SW,SW,---,---,---,---
06:08:2026,02:15,C,mm,km/h,mm,15,15,15,0.00,0.00,578.6,---,21,52,78,0.0,4.8,WSW,WSW,---,---,---,---
06:08:2026,02:30,C,mm,km/h,mm,15,15,15,0.00,0.00,578.8,---,21,52,79,0.0,3.2,SSW,W,---,---,---,---
06:08:2026,02:45,C,mm,km/h,mm,15,15,15,0.00,0.00,578.7,---,21,52,79,0.0,4.8,S,WSW,---,---,---,---
06:08:2026,03:00,C,mm,km/h,mm,15,15,15,0.00,0.00,578.9,---,21,52,80,0.0,4.8,W,W,---,---,---,---
